,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,previous,y
3691,50-60,management,married,high.school,no,no,no,cellular,aug,mon,4,0,no
3692,40-50,blue-collar,single,basic.4y,unknown,yes,no,telephone,may,mon,2,0,no
3693,20-30,technician,single,university.degree,no,yes,no,cellular,mar,mon,3,0,yes
3694,30-40,blue-collar,married,basic.9y,no,yes,no,cellular,nov,wed,1,0,no
3695,40-50,admin.,divorced,university.degree,no,no,no,telephone,jun,fri,4,0,no
3696,30-40,technician,married,high.school,no,no,no,telephone,jun,tue,1,0,no
3697,30-40,services,single,high.school,no,no,no,cellular,sep,fri,2,0,yes
3698,40-50,admin.,divorced,university.degree,no,yes,yes,cellular,aug,fri,1,0,no
3699,20-30,admin.,single,university.degree,no,yes,no,cellular,apr,mon,3,0,no
3700,30-40,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,1,0,no
3701,30-40,entrepreneur,married,basic.4y,no,no,no,telephone,may,wed,1,0,no
3702,50-60,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,2,0,no
3703,50-60,technician,married,university.degree,no,no,no,cellular,may,thu,1,4,yes
3704,20-30,admin.,married,high.school,no,yes,no,cellular,may,mon,1,1,no
3705,50-60,technician,married,professional.course,no,no,no,cellular,jul,fri,1,0,no
3706,40-50,blue-collar,married,basic.9y,no,no,no,telephone,jun,thu,2,0,no
3707,50-60,retired,married,high.school,no,no,no,cellular,may,thu,3,1,yes
3708,40-50,admin.,divorced,high.school,no,no,no,cellular,jul,thu,1,0,no
3709,50-60,admin.,divorced,university.degree,unknown,no,no,cellular,aug,fri,2,0,no
3710,30-40,admin.,married,university.degree,no,yes,no,cellular,may,mon,1,0,no
3711,30-40,admin.,married,basic.9y,no,no,no,cellular,jul,mon,2,0,no
3712,30-40,services,single,basic.9y,no,unknown,unknown,cellular,may,fri,1,3,no
3713,50-60,retired,divorced,university.degree,no,no,no,cellular,nov,fri,1,0,no
3714,30-40,admin.,single,high.school,unknown,no,no,cellular,jul,wed,1,0,no
3715,30-40,services,married,high.school,no,yes,no,cellular,may,fri,4,1,no
3716,40-50,services,married,basic.9y,no,yes,no,telephone,may,fri,4,0,no
3717,60+,retired,married,professional.course,no,no,no,cellular,dec,mon,4,0,no
3718,20-30,technician,married,university.degree,no,yes,yes,cellular,may,thu,3,0,no
3719,50-60,management,married,basic.4y,unknown,yes,no,cellular,jul,tue,1,0,no
3720,30-40,services,married,high.school,no,yes,no,cellular,may,mon,2,0,no
3721,30-40,management,married,university.degree,no,no,no,telephone,may,mon,3,0,no
3722,20-30,admin.,single,university.degree,no,no,no,cellular,jul,fri,1,0,no
3723,40-50,admin.,divorced,university.degree,no,yes,yes,cellular,jun,tue,1,0,no
3724,50-60,technician,married,university.degree,no,yes,no,cellular,aug,thu,2,0,no
3725,30-40,housemaid,married,basic.6y,unknown,no,no,telephone,jun,thu,1,0,no
3726,50-60,housemaid,married,professional.course,no,yes,no,telephone,jun,mon,4,0,no
3727,30-40,technician,married,professional.course,no,no,no,cellular,may,fri,2,1,no
3728,40-50,admin.,married,high.school,no,no,no,cellular,apr,thu,1,0,no
3729,50-60,retired,divorced,professional.course,no,no,no,telephone,jun,wed,1,0,no
3730,20-30,technician,single,professional.course,no,no,no,cellular,nov,thu,1,0,no
3731,50-60,management,married,university.degree,no,yes,no,cellular,jul,wed,3,0,no
3732,40-50,self-employed,married,university.degree,no,yes,no,cellular,nov,tue,2,1,no
3733,20-30,services,married,high.school,no,no,no,cellular,jul,tue,1,0,no
3734,30-40,admin.,married,university.degree,no,yes,no,cellular,nov,mon,2,0,no
3735,30-40,technician,married,basic.9y,no,no,no,telephone,nov,wed,1,0,no
3736,20-30,technician,married,university.degree,no,yes,no,cellular,may,thu,1,0,no
3737,40-50,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,1,0,no
3738,20-30,student,single,high.school,unknown,no,no,telephone,jun,fri,1,0,no
3739,40-50,admin.,married,professional.course,no,no,no,cellular,jul,fri,1,0,no
3740,40-50,management,married,basic.9y,unknown,yes,no,cellular,may,mon,1,0,no
3741,40-50,blue-collar,married,basic.6y,no,yes,no,telephone,jun,tue,4,0,no
3742,30-40,housemaid,married,basic.4y,no,yes,no,cellular,aug,mon,1,0,no
3743,30-40,blue-collar,single,basic.4y,no,yes,no,cellular,may,thu,1,1,no
3744,40-50,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,mon,2,0,no
3745,50-60,admin.,married,university.degree,no,no,yes,cellular,jul,mon,3,0,no
3746,20-30,self-employed,married,university.degree,no,no,no,telephone,jul,wed,3,0,no
3747,60+,retired,married,unknown,no,no,no,cellular,aug,fri,4,0,yes
3748,20-30,management,single,university.degree,no,no,no,telephone,may,fri,1,0,no
3749,40-50,management,married,university.degree,unknown,no,no,cellular,jul,wed,2,0,no
3750,20-30,blue-collar,single,high.school,unknown,no,no,cellular,may,mon,2,0,no
3751,50-60,services,married,high.school,no,yes,no,telephone,jun,tue,5,0,no
3752,20-30,admin.,single,basic.9y,unknown,yes,no,telephone,may,wed,2,0,no
3753,30-40,admin.,married,high.school,no,no,no,telephone,may,wed,2,0,no
3754,40-50,blue-collar,married,basic.4y,unknown,no,yes,telephone,jun,thu,1,0,no
3755,40-50,technician,married,professional.course,unknown,no,yes,telephone,may,fri,4,0,no
3756,30-40,blue-collar,married,basic.9y,no,yes,no,cellular,nov,tue,1,2,no
3757,50-60,admin.,married,high.school,no,yes,no,cellular,aug,wed,2,1,yes
3758,50-60,technician,married,university.degree,no,no,yes,telephone,jun,mon,1,0,no
3759,30-40,unemployed,married,high.school,unknown,yes,no,cellular,jul,wed,9,0,no
3760,50-60,technician,divorced,professional.course,no,no,yes,cellular,aug,fri,3,0,no
3761,50-60,blue-collar,married,basic.4y,no,yes,no,cellular,aug,tue,1,0,no
3762,30-40,services,married,basic.9y,no,yes,no,cellular,jul,wed,1,0,yes
3763,40-50,technician,married,professional.course,unknown,no,no,cellular,aug,tue,2,0,no
3764,20-30,blue-collar,married,basic.9y,no,no,yes,cellular,jul,wed,6,0,no
3765,30-40,technician,single,professional.course,no,yes,no,cellular,aug,wed,1,0,no
3766,40-50,entrepreneur,single,university.degree,no,no,no,cellular,apr,mon,3,1,no
3767,20-30,blue-collar,single,unknown,no,no,no,cellular,jul,tue,17,0,no
3768,30-40,technician,married,university.degree,no,no,yes,cellular,aug,tue,2,0,no
3769,30-40,self-employed,single,university.degree,no,yes,no,cellular,dec,mon,4,1,yes
3770,30-40,services,married,high.school,no,yes,no,cellular,apr,fri,1,0,no
3771,30-40,self-employed,single,university.degree,no,yes,no,cellular,may,mon,3,1,no
3772,30-40,technician,married,professional.course,no,yes,no,telephone,sep,mon,5,0,no
3773,40-50,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,mon,4,1,no
3774,50-60,retired,divorced,high.school,no,no,no,cellular,sep,wed,2,2,no
3775,40-50,services,divorced,high.school,no,no,no,cellular,jul,mon,3,0,no
3776,50-60,technician,married,basic.4y,no,yes,no,telephone,oct,wed,1,0,no
3777,30-40,admin.,single,university.degree,no,yes,no,cellular,nov,thu,1,0,no
3778,30-40,blue-collar,single,basic.4y,no,no,no,cellular,may,thu,2,0,no
3779,30-40,management,married,university.degree,no,no,no,cellular,may,thu,1,1,no
3780,30-40,services,married,basic.9y,unknown,yes,no,cellular,jul,mon,1,0,no
3781,30-40,admin.,single,high.school,no,no,no,cellular,jul,wed,4,0,no
3782,20-30,self-employed,married,professional.course,no,yes,no,cellular,nov,thu,2,0,no
3783,40-50,management,divorced,high.school,unknown,no,no,telephone,may,mon,1,0,no
3784,40-50,services,married,high.school,no,yes,no,telephone,may,tue,4,0,no
3785,50-60,blue-collar,married,basic.4y,no,yes,no,cellular,nov,fri,1,0,no
3786,40-50,housemaid,married,basic.4y,unknown,yes,no,telephone,may,wed,2,0,no
3787,50-60,retired,married,basic.4y,no,yes,no,telephone,jun,tue,4,0,no
3788,40-50,technician,married,basic.9y,unknown,no,no,telephone,may,fri,3,0,no
3789,50-60,services,divorced,high.school,unknown,yes,no,cellular,apr,thu,2,0,no
3790,20-30,self-employed,single,university.degree,no,yes,no,cellular,mar,fri,2,0,no
3791,30-40,blue-collar,married,basic.9y,no,no,yes,telephone,may,mon,1,1,no
3792,30-40,technician,single,professional.course,no,yes,no,cellular,may,wed,2,0,no
3793,30-40,admin.,married,university.degree,no,no,no,cellular,jun,mon,1,1,yes
3794,20-30,blue-collar,married,basic.9y,no,yes,yes,telephone,may,fri,2,0,no
3795,40-50,management,married,basic.9y,no,yes,no,cellular,nov,fri,1,0,no
3796,30-40,admin.,married,university.degree,no,no,no,cellular,apr,thu,1,0,yes
3797,30-40,technician,married,professional.course,no,yes,no,telephone,jun,tue,1,0,yes
3798,40-50,admin.,married,university.degree,no,yes,yes,cellular,may,fri,1,0,no
3799,40-50,self-employed,married,high.school,no,no,no,cellular,may,fri,3,0,yes
3800,50-60,self-employed,married,university.degree,no,no,no,telephone,may,tue,3,0,no
3801,50-60,admin.,divorced,high.school,no,yes,no,cellular,jun,mon,1,1,no
3802,20-30,services,single,high.school,no,unknown,unknown,telephone,jul,wed,1,0,no
3803,40-50,services,single,high.school,no,yes,no,cellular,apr,fri,2,1,no
3804,30-40,technician,married,professional.course,no,no,no,telephone,jun,thu,2,0,no
3805,30-40,blue-collar,single,basic.9y,no,no,no,cellular,nov,wed,1,1,no
3806,30-40,technician,married,professional.course,no,no,no,telephone,jun,thu,1,0,no
3807,30-40,student,single,university.degree,no,no,no,telephone,may,thu,4,0,no
3808,50-60,technician,single,professional.course,no,yes,no,cellular,nov,wed,3,0,yes
3809,40-50,technician,divorced,professional.course,no,no,no,telephone,jun,thu,1,0,no
3810,50-60,admin.,divorced,high.school,no,yes,no,cellular,aug,tue,2,1,no
3811,30-40,management,single,basic.9y,no,yes,no,cellular,nov,mon,1,0,no
3812,30-40,entrepreneur,married,basic.9y,no,no,no,cellular,nov,thu,3,0,no
3813,30-40,services,married,high.school,no,yes,no,cellular,jun,wed,2,2,yes
3814,30-40,technician,married,high.school,unknown,yes,no,cellular,aug,tue,2,0,no
3815,20-30,technician,single,university.degree,no,yes,yes,cellular,aug,wed,1,0,no
3816,30-40,unemployed,single,university.degree,no,no,no,cellular,aug,thu,2,0,no
3817,30-40,admin.,single,university.degree,no,no,no,cellular,mar,tue,2,1,yes
3818,20-30,admin.,single,university.degree,no,no,no,cellular,oct,fri,2,0,no
3819,20-30,blue-collar,single,high.school,no,no,yes,cellular,jul,wed,8,0,no
3820,30-40,admin.,single,university.degree,no,no,no,cellular,aug,tue,1,0,no
3821,40-50,admin.,married,university.degree,no,yes,no,telephone,jun,fri,7,0,no
3822,40-50,services,married,high.school,unknown,yes,no,telephone,may,fri,6,0,no
3823,40-50,admin.,single,university.degree,no,no,no,cellular,may,fri,1,1,yes
3824,40-50,technician,married,high.school,no,no,no,telephone,may,wed,5,0,no
3825,40-50,blue-collar,married,basic.4y,no,no,no,cellular,jul,mon,1,0,no
3826,20-30,student,single,professional.course,no,no,no,telephone,jun,fri,2,0,no
3827,30-40,admin.,divorced,high.school,no,no,yes,cellular,aug,fri,1,0,no
3828,20-30,blue-collar,married,basic.4y,no,no,no,telephone,jun,mon,2,0,no
3829,40-50,housemaid,married,basic.4y,unknown,no,yes,telephone,may,wed,1,0,yes
3830,20-30,blue-collar,married,high.school,no,no,no,telephone,may,mon,1,0,no
3831,40-50,management,married,unknown,no,no,yes,cellular,jul,mon,2,0,no
3832,30-40,housemaid,married,basic.6y,no,yes,no,telephone,may,fri,16,0,no
3833,30-40,technician,divorced,unknown,no,yes,no,cellular,jul,thu,6,0,no
3834,30-40,admin.,married,university.degree,no,no,no,cellular,jul,tue,2,0,no
3835,50-60,management,divorced,university.degree,no,no,no,telephone,jun,mon,4,0,no
3836,30-40,management,married,university.degree,no,yes,no,cellular,nov,wed,1,0,no
3837,20-30,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,mon,5,0,no
3838,50-60,technician,married,university.degree,unknown,no,no,telephone,jun,fri,3,0,no
3839,30-40,admin.,married,high.school,no,unknown,unknown,cellular,nov,thu,1,0,no
3840,30-40,admin.,single,university.degree,no,no,no,cellular,may,fri,7,0,no
3841,50-60,admin.,married,university.degree,unknown,no,no,cellular,aug,wed,6,0,no
3842,30-40,technician,married,professional.course,no,no,no,cellular,jun,tue,2,0,no
3843,30-40,blue-collar,divorced,basic.6y,unknown,yes,no,telephone,may,thu,1,0,no
3844,40-50,blue-collar,married,basic.4y,no,no,no,telephone,jun,fri,1,0,no
3845,30-40,management,married,university.degree,no,yes,yes,cellular,jul,thu,2,0,no
3846,30-40,admin.,married,basic.9y,no,no,no,telephone,may,tue,1,0,no
3847,30-40,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,1,0,no
3848,20-30,management,married,university.degree,no,no,no,cellular,nov,fri,4,0,no
3849,50-60,management,married,university.degree,no,yes,no,cellular,aug,wed,2,0,no
3850,50-60,admin.,married,professional.course,no,yes,no,telephone,may,tue,2,0,no
3851,20-30,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,1,0,no
3852,20-30,blue-collar,single,basic.4y,unknown,no,no,telephone,may,fri,1,0,no
3853,30-40,technician,married,university.degree,no,yes,yes,cellular,jul,wed,1,0,no
3854,30-40,admin.,single,university.degree,no,no,no,cellular,jul,mon,2,0,no
3855,50-60,technician,married,professional.course,no,no,no,telephone,may,mon,2,0,no
3856,30-40,technician,single,high.school,no,no,no,telephone,may,tue,4,0,no
3857,30-40,services,married,high.school,no,yes,yes,cellular,nov,wed,1,1,no
3858,30-40,admin.,married,university.degree,no,no,no,cellular,jul,fri,1,0,no
3859,40-50,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,2,0,no
3860,50-60,services,married,high.school,no,yes,no,cellular,apr,mon,2,1,no
3861,40-50,services,married,university.degree,no,no,no,cellular,aug,tue,3,0,no
3862,50-60,technician,married,professional.course,no,yes,no,cellular,nov,fri,1,1,yes
3863,30-40,services,single,high.school,no,yes,yes,cellular,aug,wed,1,2,yes
3864,20-30,admin.,single,university.degree,no,no,no,cellular,jun,fri,2,0,no
3865,40-50,admin.,married,university.degree,no,no,no,cellular,apr,tue,1,0,yes
3866,30-40,technician,divorced,professional.course,no,yes,no,cellular,aug,fri,1,0,no
3867,30-40,admin.,single,university.degree,no,yes,no,telephone,jun,thu,3,0,no
3868,30-40,admin.,single,university.degree,no,yes,no,cellular,may,thu,1,0,no
3869,20-30,services,married,professional.course,no,no,no,telephone,may,tue,2,0,no
3870,40-50,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,1,0,no
3871,30-40,admin.,married,high.school,no,no,no,cellular,aug,mon,2,0,no
3872,30-40,technician,married,university.degree,no,yes,no,cellular,may,wed,1,0,no
3873,40-50,entrepreneur,married,basic.9y,no,no,no,cellular,nov,tue,1,0,no
3874,50-60,technician,married,university.degree,no,yes,no,telephone,may,wed,1,0,no
3875,60+,retired,divorced,basic.4y,no,no,no,cellular,aug,mon,1,0,no
3876,40-50,admin.,divorced,basic.4y,no,yes,no,cellular,may,mon,1,0,no
3877,50-60,entrepreneur,married,university.degree,unknown,no,no,telephone,jun,mon,17,0,no
3878,30-40,management,married,university.degree,no,no,yes,cellular,aug,thu,2,0,no
3879,40-50,self-employed,married,basic.9y,no,yes,yes,cellular,may,mon,6,1,yes
3880,30-40,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,2,0,no
3881,20-30,services,single,high.school,no,yes,no,cellular,nov,fri,2,0,no
3882,60+,retired,married,basic.4y,no,no,no,telephone,sep,tue,1,1,no
3883,40-50,admin.,single,university.degree,no,no,no,cellular,jul,tue,1,0,no
3884,20-30,services,single,high.school,no,no,no,telephone,may,thu,2,0,no
3885,30-40,admin.,married,university.degree,no,no,no,cellular,jul,wed,2,0,no
3886,50-60,technician,married,high.school,unknown,no,no,telephone,may,wed,1,0,no
3887,20-30,admin.,married,university.degree,unknown,yes,no,cellular,nov,thu,1,0,no
3888,30-40,admin.,single,university.degree,no,no,no,cellular,aug,fri,2,0,no
3889,30-40,admin.,married,university.degree,no,yes,yes,cellular,jun,tue,1,0,yes
3890,40-50,blue-collar,married,basic.6y,no,no,no,cellular,may,fri,5,1,no
3891,30-40,admin.,married,high.school,no,no,no,telephone,may,wed,1,0,no
3892,20-30,technician,single,unknown,no,yes,yes,cellular,jul,mon,3,0,no
3893,30-40,admin.,single,high.school,no,yes,no,telephone,jun,fri,16,0,no
3894,40-50,self-employed,married,university.degree,no,yes,no,cellular,aug,tue,7,0,no
3895,30-40,technician,divorced,professional.course,no,no,no,cellular,aug,thu,8,0,no
3896,40-50,technician,married,professional.course,no,yes,no,cellular,jul,fri,2,0,no
3897,30-40,services,married,professional.course,no,yes,yes,cellular,jul,thu,4,0,yes
3898,50-60,management,single,basic.4y,no,yes,no,telephone,jun,wed,4,0,no
3899,40-50,services,married,high.school,no,no,no,cellular,apr,mon,4,0,no
3900,40-50,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,mon,5,0,no
3901,30-40,blue-collar,married,basic.6y,no,yes,yes,telephone,jun,thu,1,0,no
3902,30-40,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,3,0,no
3903,20-30,blue-collar,single,high.school,no,no,no,telephone,nov,fri,1,0,no
3904,30-40,blue-collar,married,basic.4y,no,no,no,telephone,jul,mon,4,0,no
3905,20-30,technician,divorced,high.school,no,yes,yes,telephone,jun,tue,2,0,no
3906,20-30,technician,single,professional.course,no,no,no,cellular,jul,thu,1,0,no
3907,30-40,technician,married,professional.course,no,yes,no,cellular,aug,fri,3,0,no
3908,40-50,technician,married,university.degree,no,yes,no,telephone,may,fri,1,0,no
3909,40-50,management,married,university.degree,no,yes,no,telephone,may,wed,2,0,no
3910,30-40,housemaid,married,basic.4y,no,no,no,cellular,aug,fri,5,0,no
3911,20-30,admin.,single,university.degree,no,yes,no,telephone,jul,wed,6,0,no
3912,40-50,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,fri,6,0,no
3913,40-50,technician,married,university.degree,unknown,yes,no,telephone,may,tue,1,0,no
3914,30-40,management,divorced,university.degree,no,yes,yes,cellular,may,tue,2,0,no
3915,30-40,admin.,married,basic.6y,no,no,yes,telephone,nov,mon,2,0,no
3916,50-60,entrepreneur,married,basic.9y,no,unknown,unknown,telephone,nov,mon,1,1,no
3917,30-40,services,married,high.school,no,yes,no,cellular,jun,wed,1,0,no
3918,30-40,technician,single,high.school,no,no,no,cellular,apr,fri,2,0,no
3919,50-60,technician,married,high.school,no,no,yes,cellular,may,mon,1,0,no
3920,30-40,services,single,high.school,no,no,no,telephone,may,mon,1,0,no
3921,40-50,blue-collar,married,basic.9y,no,no,yes,telephone,jun,thu,2,0,no
3922,30-40,services,single,university.degree,no,yes,no,cellular,may,thu,1,0,no
3923,40-50,blue-collar,married,professional.course,unknown,no,no,telephone,may,mon,6,0,no
3924,30-40,technician,married,professional.course,no,yes,no,cellular,may,thu,6,1,no
3925,50-60,housemaid,married,basic.4y,no,yes,no,telephone,may,thu,1,0,no
3926,40-50,retired,divorced,illiterate,no,no,no,cellular,aug,wed,4,0,no
3927,20-30,entrepreneur,single,university.degree,no,no,no,cellular,apr,fri,2,0,no
3928,50-60,admin.,married,basic.6y,unknown,yes,no,telephone,may,tue,1,0,no
3929,30-40,admin.,single,university.degree,no,yes,no,cellular,jul,mon,2,0,no
