,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,previous,y
3467,30-40,technician,single,basic.6y,no,yes,no,cellular,nov,wed,1,0,no
3468,30-40,admin.,single,university.degree,no,yes,no,telephone,jun,mon,1,0,no
3469,18-30,services,single,basic.9y,unknown,yes,no,cellular,apr,thu,2,0,no
3470,18-30,entrepreneur,single,high.school,no,yes,no,telephone,jun,fri,1,0,no
3471,40-50,management,married,university.degree,no,no,no,telephone,may,mon,1,0,no
3472,30-40,admin.,single,university.degree,no,no,yes,telephone,jun,fri,9,0,no
3473,30-40,admin.,single,university.degree,no,unknown,unknown,cellular,aug,fri,1,0,no
3474,30-40,admin.,single,university.degree,no,yes,no,cellular,aug,tue,4,0,no
3475,50+,retired,married,professional.course,unknown,no,no,cellular,nov,fri,3,1,no
3476,30-40,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,2,0,no
3477,40-50,technician,married,university.degree,no,yes,no,telephone,may,fri,3,0,no
3478,30-40,technician,single,professional.course,no,yes,no,cellular,aug,wed,1,0,no
3479,18-30,admin.,married,university.degree,no,no,yes,cellular,aug,fri,5,0,no
3480,50+,technician,single,university.degree,no,no,no,cellular,jun,fri,1,0,yes
3481,50+,management,married,university.degree,no,no,no,cellular,aug,tue,1,0,yes
3482,40-50,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,3,0,no
3483,40-50,admin.,married,high.school,no,no,yes,cellular,jul,thu,6,0,no
3484,40-50,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,1,0,no
3485,30-40,services,married,high.school,unknown,no,no,cellular,jul,mon,1,0,no
3486,30-40,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,2,0,no
3487,30-40,services,married,basic.4y,no,no,yes,telephone,jun,thu,1,0,no
3489,30-40,technician,married,professional.course,no,no,no,cellular,apr,mon,3,1,no
3490,30-40,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,wed,3,0,no
3491,40-50,blue-collar,married,basic.9y,no,yes,no,cellular,nov,thu,1,0,no
3492,18-30,technician,married,university.degree,no,no,no,telephone,may,mon,4,0,no
3493,30-40,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,4,0,no
3494,30-40,management,married,unknown,no,no,no,cellular,jun,mon,2,0,no
3495,18-30,admin.,single,university.degree,no,yes,no,cellular,jul,mon,2,0,no
3496,50+,admin.,divorced,university.degree,no,yes,yes,cellular,nov,tue,1,0,no
3497,50+,retired,divorced,basic.4y,no,no,no,telephone,jun,mon,3,0,no
3498,30-40,services,married,professional.course,no,no,no,cellular,nov,thu,3,0,no
3499,30-40,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,wed,10,0,no
3500,30-40,technician,single,university.degree,no,no,no,cellular,nov,mon,3,0,no
3501,40-50,technician,married,professional.course,unknown,no,no,cellular,may,thu,5,0,no
3502,30-40,technician,divorced,professional.course,no,no,no,cellular,jun,wed,1,2,no
3503,30-40,admin.,single,high.school,no,yes,no,cellular,jul,mon,1,0,no
3504,30-40,services,married,basic.6y,no,no,no,telephone,may,mon,6,0,no
3505,50+,admin.,married,professional.course,no,yes,yes,cellular,nov,tue,2,0,no
3506,50+,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,1,0,no
3507,30-40,unemployed,married,professional.course,no,no,yes,telephone,sep,fri,1,0,yes
3508,18-30,blue-collar,single,high.school,no,yes,no,telephone,apr,thu,1,0,no
3509,30-40,blue-collar,single,basic.4y,no,no,yes,telephone,jun,fri,4,0,no
3510,40-50,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,1,2,no
3511,40-50,blue-collar,married,basic.6y,unknown,yes,no,cellular,aug,tue,3,0,no
3512,50+,self-employed,married,university.degree,unknown,no,no,telephone,may,mon,1,0,no
3513,40-50,admin.,single,high.school,no,no,yes,telephone,jul,fri,1,0,no
3514,30-40,unemployed,married,high.school,yes,no,no,cellular,nov,tue,2,1,no
3515,30-40,blue-collar,married,basic.9y,no,no,no,cellular,jul,wed,2,0,no
3516,30-40,admin.,married,university.degree,no,no,no,cellular,aug,wed,1,0,no
3517,30-40,services,married,high.school,no,yes,no,cellular,jul,tue,4,0,no
3518,50+,blue-collar,married,basic.4y,no,yes,no,telephone,may,thu,1,0,no
3519,30-40,technician,married,professional.course,no,yes,no,cellular,mar,fri,2,1,yes
3520,50+,admin.,married,basic.4y,unknown,no,no,cellular,may,tue,1,0,no
3521,30-40,technician,married,professional.course,no,no,no,telephone,jun,mon,1,0,no
3522,40-50,blue-collar,married,high.school,unknown,yes,no,telephone,jun,mon,3,0,no
3523,40-50,admin.,single,high.school,no,no,no,cellular,aug,thu,1,0,no
3524,30-40,housemaid,married,basic.4y,no,yes,yes,cellular,aug,fri,1,0,no
3525,30-40,admin.,single,university.degree,unknown,yes,no,cellular,aug,wed,3,0,no
3526,50+,retired,married,professional.course,no,no,yes,cellular,mar,tue,1,2,yes
3527,30-40,technician,married,professional.course,no,yes,no,cellular,aug,mon,1,0,no
3528,40-50,blue-collar,divorced,basic.9y,no,no,no,cellular,apr,tue,3,0,no
3529,40-50,services,married,professional.course,unknown,yes,no,cellular,may,thu,2,1,no
3530,40-50,technician,married,professional.course,unknown,yes,yes,telephone,jun,fri,7,0,yes
3531,30-40,services,married,professional.course,no,yes,no,telephone,may,fri,1,0,no
3532,50+,housemaid,married,basic.6y,no,yes,no,cellular,aug,fri,1,0,no
3533,18-30,blue-collar,single,high.school,no,no,no,telephone,may,fri,4,0,no
3535,30-40,technician,divorced,professional.course,no,yes,no,telephone,may,wed,2,0,no
3536,18-30,management,married,university.degree,no,yes,yes,cellular,nov,tue,1,0,no
3537,50+,retired,married,basic.4y,no,no,no,cellular,nov,fri,2,1,no
3538,30-40,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,2,0,no
3539,30-40,blue-collar,divorced,basic.6y,no,yes,no,telephone,may,fri,17,0,no
3540,40-50,admin.,single,unknown,unknown,yes,no,telephone,may,tue,1,0,no
3541,40-50,services,married,professional.course,no,no,no,telephone,jun,tue,3,0,no
3542,50+,technician,married,basic.4y,no,no,no,telephone,may,tue,2,0,no
3543,18-30,technician,single,university.degree,no,no,no,cellular,nov,thu,2,0,no
3544,30-40,self-employed,married,unknown,unknown,no,no,cellular,jul,mon,9,0,no
3545,40-50,services,married,high.school,no,yes,no,telephone,jul,tue,4,0,no
3546,40-50,unemployed,married,basic.4y,no,yes,yes,telephone,jun,fri,1,0,no
3547,50+,retired,married,high.school,no,yes,no,cellular,jun,fri,3,1,no
3548,18-30,admin.,married,university.degree,unknown,no,no,cellular,aug,mon,2,0,no
3549,50+,housemaid,divorced,basic.4y,no,no,no,cellular,jul,wed,1,0,yes
3550,50+,unknown,married,basic.4y,no,yes,no,cellular,jul,thu,1,0,yes
3551,30-40,entrepreneur,married,basic.9y,no,no,no,telephone,may,tue,2,0,no
3552,40-50,technician,married,basic.9y,no,yes,no,telephone,may,fri,2,0,no
3553,30-40,blue-collar,single,basic.4y,no,no,no,cellular,nov,fri,1,0,no
3554,30-40,admin.,single,unknown,no,no,no,cellular,nov,fri,2,0,no
3555,30-40,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,fri,3,0,no
3556,18-30,technician,single,professional.course,no,yes,no,cellular,aug,thu,3,0,yes
3557,40-50,technician,divorced,university.degree,no,yes,yes,cellular,aug,fri,2,0,no
3558,30-40,admin.,married,university.degree,no,no,no,telephone,may,tue,3,0,no
3559,18-30,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,5,0,no
3560,30-40,housemaid,married,basic.9y,no,yes,yes,cellular,nov,mon,2,0,no
3561,40-50,technician,married,professional.course,no,yes,no,cellular,nov,mon,1,1,no
3562,30-40,technician,married,professional.course,no,no,no,cellular,mar,thu,1,0,no
3563,50+,technician,single,high.school,no,yes,no,cellular,nov,fri,2,0,no
3564,18-30,admin.,single,basic.9y,no,no,no,cellular,jul,thu,29,0,no
3565,30-40,admin.,married,university.degree,no,no,yes,cellular,dec,mon,2,1,yes
3566,18-30,self-employed,single,basic.9y,no,no,no,telephone,may,tue,3,0,no
3567,50+,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,thu,1,0,no
3568,50+,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,tue,2,1,no
3569,30-40,admin.,single,high.school,no,no,no,telephone,may,thu,22,0,no
3570,40-50,services,married,high.school,no,yes,no,telephone,jun,fri,1,0,no
3571,30-40,blue-collar,married,professional.course,no,yes,no,cellular,jul,mon,3,0,no
3572,30-40,self-employed,divorced,university.degree,no,no,no,cellular,may,wed,3,1,no
3573,18-30,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,3,0,no
3574,30-40,technician,married,professional.course,no,yes,no,telephone,jul,mon,17,0,no
3575,50+,technician,married,professional.course,no,yes,no,telephone,may,fri,2,0,no
3576,50+,retired,married,basic.4y,no,no,no,cellular,oct,mon,1,0,no
3579,30-40,unknown,single,high.school,unknown,yes,no,cellular,jul,thu,3,0,no
3580,18-30,admin.,single,university.degree,no,no,no,telephone,aug,mon,1,1,yes
3581,50+,retired,married,university.degree,no,no,no,cellular,nov,mon,1,0,no
3582,30-40,blue-collar,married,basic.9y,no,no,yes,telephone,jun,mon,2,0,no
3583,40-50,admin.,divorced,university.degree,no,no,no,telephone,may,wed,1,0,no
3584,40-50,unemployed,divorced,basic.9y,no,yes,no,telephone,jun,tue,2,0,no
3585,30-40,technician,married,professional.course,no,no,no,telephone,jun,mon,6,0,no
3586,50+,admin.,married,university.degree,no,no,no,cellular,aug,mon,2,0,no
3587,50+,blue-collar,married,basic.4y,no,yes,no,cellular,jul,thu,6,0,no
3588,18-30,admin.,divorced,university.degree,no,no,yes,cellular,nov,tue,1,0,no
3589,40-50,blue-collar,married,basic.9y,no,no,no,cellular,aug,mon,3,0,no
3590,50+,services,married,high.school,unknown,yes,no,telephone,may,mon,1,0,no
3591,18-30,management,single,university.degree,no,no,no,telephone,jun,thu,7,0,no
3592,40-50,blue-collar,married,basic.6y,no,no,no,cellular,jul,wed,1,0,no
3593,30-40,services,single,high.school,no,yes,no,cellular,aug,fri,6,0,yes
3594,40-50,management,married,basic.9y,no,yes,no,cellular,aug,fri,1,2,no
3595,50+,blue-collar,divorced,basic.4y,unknown,yes,no,telephone,may,tue,1,0,no
3596,30-40,admin.,single,university.degree,no,no,no,cellular,oct,fri,2,0,yes
3597,30-40,technician,married,university.degree,no,no,no,cellular,aug,thu,1,0,no
3598,30-40,admin.,single,professional.course,no,yes,no,cellular,may,tue,1,1,no
3599,40-50,blue-collar,single,unknown,unknown,no,no,telephone,jun,mon,3,0,no
3600,40-50,technician,divorced,university.degree,no,no,no,telephone,jun,fri,3,0,no
3601,30-40,services,single,high.school,no,yes,no,cellular,may,thu,2,1,no
3602,40-50,management,divorced,university.degree,no,no,no,telephone,may,fri,7,0,no
3603,50+,management,married,high.school,no,no,no,cellular,aug,tue,1,0,yes
3604,30-40,admin.,single,university.degree,no,yes,no,cellular,may,mon,1,0,no
3605,30-40,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,1,0,no
3606,30-40,admin.,single,university.degree,no,no,no,cellular,aug,wed,11,0,no
3607,40-50,housemaid,married,basic.4y,no,no,no,cellular,aug,thu,3,0,no
3608,30-40,blue-collar,divorced,basic.6y,unknown,yes,yes,telephone,may,wed,1,0,no
3609,18-30,blue-collar,single,basic.9y,no,no,no,telephone,may,fri,2,0,no
3610,40-50,blue-collar,divorced,basic.4y,unknown,yes,no,telephone,jul,fri,1,0,no
3611,30-40,admin.,married,university.degree,unknown,yes,no,cellular,nov,thu,2,0,no
3612,30-40,technician,married,professional.course,no,yes,no,telephone,may,fri,9,0,no
3613,30-40,entrepreneur,single,university.degree,no,yes,no,cellular,may,thu,1,0,no
3614,30-40,services,married,basic.9y,no,yes,no,telephone,may,tue,3,0,no
3615,30-40,admin.,single,university.degree,no,yes,yes,telephone,aug,tue,2,0,no
3616,40-50,management,married,high.school,no,yes,no,cellular,may,mon,2,0,no
3617,50+,admin.,married,high.school,no,no,no,telephone,oct,mon,2,3,no
3618,40-50,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,1,2,no
3619,30-40,admin.,divorced,university.degree,unknown,yes,no,cellular,jul,thu,1,0,no
3620,18-30,admin.,married,high.school,no,no,no,telephone,jun,fri,6,0,no
3621,40-50,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,2,0,no
3622,30-40,management,divorced,university.degree,no,yes,no,cellular,jul,tue,9,0,no
3623,30-40,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,mon,4,0,no
3624,30-40,admin.,married,university.degree,no,yes,no,telephone,may,tue,5,0,no
3625,40-50,housemaid,married,professional.course,no,yes,no,cellular,jul,thu,2,0,no
3626,50+,technician,married,professional.course,no,yes,yes,cellular,aug,thu,3,0,no
3627,40-50,services,divorced,basic.9y,no,yes,no,telephone,jun,thu,1,0,no
3628,40-50,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,1,0,no
3630,30-40,technician,single,professional.course,unknown,unknown,unknown,telephone,jun,mon,4,0,no
3631,40-50,services,married,high.school,no,yes,no,cellular,aug,tue,3,0,no
3632,30-40,technician,divorced,professional.course,no,no,no,telephone,may,wed,4,0,no
3633,50+,retired,divorced,professional.course,no,yes,no,cellular,oct,tue,2,0,yes
3634,40-50,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,1,1,no
3636,18-30,admin.,single,university.degree,no,no,no,cellular,may,tue,6,1,no
3637,30-40,admin.,married,university.degree,no,yes,no,cellular,may,tue,1,0,yes
3638,30-40,admin.,single,university.degree,no,yes,no,cellular,aug,fri,7,0,no
3639,50+,technician,married,high.school,unknown,no,no,cellular,aug,fri,1,0,yes
3640,30-40,blue-collar,single,basic.6y,unknown,no,no,telephone,may,thu,2,0,no
3641,30-40,admin.,married,university.degree,no,no,no,cellular,aug,mon,1,0,no
3642,30-40,unemployed,divorced,professional.course,no,yes,no,cellular,aug,mon,2,0,no
3643,50+,management,married,university.degree,no,yes,yes,telephone,aug,fri,1,0,no
3644,50+,management,married,university.degree,no,yes,no,cellular,jul,tue,1,0,no
3645,30-40,management,married,professional.course,no,no,no,cellular,may,thu,1,0,yes
3646,40-50,admin.,divorced,basic.9y,no,no,no,cellular,jul,tue,4,0,yes
3647,30-40,self-employed,married,university.degree,unknown,no,no,telephone,jun,mon,10,0,no
3648,18-30,student,single,high.school,no,no,no,cellular,aug,thu,2,1,no
3649,40-50,admin.,divorced,university.degree,no,yes,no,cellular,aug,tue,9,0,no
3650,50+,retired,married,professional.course,no,no,no,cellular,nov,wed,1,0,no
3651,50+,retired,married,professional.course,no,yes,no,cellular,aug,mon,5,0,no
3652,50+,self-employed,divorced,university.degree,no,no,no,cellular,jul,mon,3,0,no
3653,40-50,admin.,married,university.degree,unknown,yes,no,cellular,may,fri,2,0,no
3654,50+,retired,divorced,basic.4y,no,no,yes,cellular,dec,fri,5,1,no
3655,40-50,management,married,university.degree,no,yes,no,telephone,apr,fri,1,0,no
3656,30-40,services,single,high.school,no,yes,no,telephone,may,thu,1,0,no
3657,18-30,technician,single,university.degree,no,no,yes,cellular,nov,thu,1,0,no
3658,40-50,self-employed,single,basic.9y,no,yes,no,cellular,apr,wed,1,0,no
3659,18-30,blue-collar,single,basic.6y,unknown,unknown,unknown,telephone,may,tue,1,0,no
3660,30-40,admin.,divorced,university.degree,no,yes,no,cellular,may,tue,4,0,no
3661,30-40,admin.,married,university.degree,no,yes,no,cellular,nov,mon,1,0,no
3662,40-50,admin.,single,high.school,no,no,no,cellular,aug,thu,2,4,no
3663,40-50,blue-collar,married,unknown,unknown,yes,no,cellular,aug,thu,3,0,no
3665,50+,admin.,married,university.degree,no,no,no,cellular,nov,tue,2,1,no
3666,30-40,blue-collar,single,unknown,no,yes,no,telephone,oct,tue,1,1,no
3667,50+,admin.,married,high.school,no,no,no,cellular,aug,thu,1,0,no
3668,40-50,admin.,married,university.degree,unknown,no,no,cellular,jul,mon,3,0,no
3669,40-50,housemaid,single,basic.9y,no,yes,no,telephone,jun,mon,1,0,no
3670,40-50,management,married,high.school,unknown,no,no,cellular,jul,tue,5,0,no
3671,30-40,technician,married,high.school,no,yes,yes,cellular,nov,thu,1,0,no
3672,40-50,blue-collar,married,basic.9y,unknown,no,yes,telephone,may,wed,2,0,no
3673,18-30,student,single,professional.course,no,no,no,cellular,nov,mon,2,1,no
3674,30-40,services,divorced,high.school,no,yes,no,telephone,jun,tue,4,0,no
3675,18-30,admin.,married,high.school,unknown,no,yes,telephone,may,tue,3,0,no
3676,40-50,technician,married,professional.course,no,no,yes,cellular,jul,wed,5,0,no
3677,40-50,admin.,married,high.school,no,yes,no,cellular,nov,thu,1,1,no
3678,50+,retired,married,basic.4y,unknown,yes,no,cellular,aug,wed,2,0,no
3679,50+,technician,married,basic.4y,no,yes,no,telephone,may,mon,3,0,no
3680,30-40,self-employed,single,professional.course,no,yes,no,cellular,jul,tue,1,0,no
3681,40-50,blue-collar,married,basic.9y,no,yes,yes,cellular,may,tue,4,0,no
3682,50+,entrepreneur,married,basic.4y,unknown,yes,no,cellular,aug,fri,1,0,no
3683,50+,blue-collar,married,basic.9y,no,no,no,cellular,jun,fri,2,0,yes
3684,18-30,technician,single,high.school,no,yes,no,telephone,jul,tue,6,0,no
3685,30-40,technician,married,high.school,no,no,no,cellular,aug,tue,5,0,no
3686,40-50,technician,married,basic.9y,unknown,no,no,cellular,nov,fri,1,0,no
3687,18-30,technician,single,university.degree,no,no,no,cellular,sep,thu,2,0,yes
3688,50+,technician,married,professional.course,no,yes,no,cellular,oct,tue,1,0,no
3689,40-50,technician,married,professional.course,no,no,no,cellular,jul,wed,1,0,no
3690,18-30,admin.,single,high.school,no,yes,no,cellular,jul,thu,4,0,no
3691,50+,management,married,high.school,no,no,no,cellular,aug,mon,4,0,no
3692,40-50,blue-collar,single,basic.4y,unknown,yes,no,telephone,may,mon,2,0,no
3693,18-30,technician,single,university.degree,no,yes,no,cellular,mar,mon,3,0,yes
3694,30-40,blue-collar,married,basic.9y,no,yes,no,cellular,nov,wed,1,0,no
3695,40-50,admin.,divorced,university.degree,no,no,no,telephone,jun,fri,4,0,no
3696,30-40,technician,married,high.school,no,no,no,telephone,jun,tue,1,0,no
3697,30-40,services,single,high.school,no,no,no,cellular,sep,fri,2,0,yes
3698,40-50,admin.,divorced,university.degree,no,yes,yes,cellular,aug,fri,1,0,no
3699,18-30,admin.,single,university.degree,no,yes,no,cellular,apr,mon,3,0,no
3700,30-40,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,1,0,no
3701,30-40,entrepreneur,married,basic.4y,no,no,no,telephone,may,wed,1,0,no
3702,50+,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,2,0,no
3703,50+,technician,married,university.degree,no,no,no,cellular,may,thu,1,4,yes
3704,18-30,admin.,married,high.school,no,yes,no,cellular,may,mon,1,1,no
3705,50+,technician,married,professional.course,no,no,no,cellular,jul,fri,1,0,no
3706,40-50,blue-collar,married,basic.9y,no,no,no,telephone,jun,thu,2,0,no
3707,50+,retired,married,high.school,no,no,no,cellular,may,thu,3,1,yes
3708,40-50,admin.,divorced,high.school,no,no,no,cellular,jul,thu,1,0,no
3709,50+,admin.,divorced,university.degree,unknown,no,no,cellular,aug,fri,2,0,no
3710,30-40,admin.,married,university.degree,no,yes,no,cellular,may,mon,1,0,no
3711,30-40,admin.,married,basic.9y,no,no,no,cellular,jul,mon,2,0,no
3712,30-40,services,single,basic.9y,no,unknown,unknown,cellular,may,fri,1,3,no
3713,50+,retired,divorced,university.degree,no,no,no,cellular,nov,fri,1,0,no
3714,30-40,admin.,single,high.school,unknown,no,no,cellular,jul,wed,1,0,no
